Time Range,Vessel ID,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Vessel Presence Hours
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f4497d17d-d694-705f-11e1-3be1bd8efa7d,JPN,MIAMARU NO.38,2024-08-13T07:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431501260,,,2015-06-09T05:49:48Z,2024-08-23T23:59:05Z,189.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7402ee4f3-3fd7-1c20-af02-dd3fbbca9803,JPN,SEIYOSHI MARU,2024-08-20T01:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431601620,,,2015-08-31T16:39:53Z,2024-08-23T23:59:03Z,28.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a081b6716-6097-52a7-ab09-4929286f3ff3,TWN,JIN CHING FA NO.16,2024-08-19T12:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416001665,,BG3863,2022-12-09T09:20:48Z,2024-08-23T04:51:37Z,40.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c7ec241ab-b495-f8d3-1909-d64801d89253,,NETFISHING       7V8,2024-07-30T00:00:00Z,2024-08-02T23:00:00Z,DRIFTING_LONGLINES,FISHING,994160112,,,2023-07-15T05:54:47Z,2024-08-23T23:58:39Z,94.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",671580bb8-86f9-cc8b-1dee-5109bd1035ec,CHN,,2024-08-03T04:00:00Z,2024-08-06T08:00:00Z,SQUID_JIGGER,FISHING,412401580,,BKVC8,2024-07-24T22:39:00Z,2024-08-06T08:04:54Z,14.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5fbb66dd8-8a0e-7ace-33ef-e84ac9dc2307,TWN,ZI DA YE,2024-08-17T01:00:00Z,2024-08-22T22:00:00Z,SQUID_JIGGER,FISHING,416234600,,BI2603,2012-02-16T01:29:59Z,2024-08-23T23:26:21Z,78.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",577eec0c5-56e8-0556-ebe3-8e20564a0e6e,JPN,KOEI MARU NO.6,2024-08-10T12:00:00Z,2024-08-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,431749000,9902380,7KGW,2020-07-13T01:34:49Z,2024-08-23T23:59:59Z,215.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5f2bd282f-f4ba-eb28-1036-6ff7f97a0b67,CHN,NINGTAILENG5,2024-07-24T16:00:00Z,2024-07-30T22:00:00Z,CARRIER,CARRIER,412549032,9893694,BZU7R,2024-04-14T23:26:41Z,2024-08-23T23:59:21Z,151.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6e492d4c9-9216-4a2a-4349-28481c769443,CHN,ZHOUYU937,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,INCONCLUSIVE,FISHING,412549599,,BZVF7,2024-01-16T01:30:19Z,2024-08-23T23:58:54Z,665.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2ed22c09f-facb-f185-78b1-25f0538bc075,JPN,KATSUMARU NO.31,2024-07-23T00:00:00Z,2024-07-30T21:00:00Z,DRIFTING_LONGLINES,FISHING,431004286,,,2016-07-27T02:59:41Z,2024-07-30T21:57:00Z,174.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1a5f75b00-0c82-91cd-0a22-5697317e9789,JPN,JINSHOU MARU NO68,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431001573,,,2018-06-21T00:17:27Z,2024-08-23T23:59:59Z,351.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a6a1a0ffa-ae12-4386-042f-1801121b5547,TWN,JIN JAAN SHYANG 37,2024-07-23T00:00:00Z,2024-08-07T11:00:00Z,DRIFTING_LONGLINES,FISHING,416000275,,BK7436,2017-09-05T06:57:16Z,2024-08-23T04:47:27Z,246.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6fddbee1c-c0e2-653c-3d95-8cdd59667ff0,TWN,HSIN YU FU NO111,2024-08-19T11:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002174,,BK7368,2017-04-19T06:30:59Z,2024-08-23T23:24:31Z,40.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",66bf0e2c2-2e2a-9739-c14b-bcae5af3be4e,CHN,FUYUANYU602,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440244,,BZU1F,2020-12-12T05:40:07Z,2024-08-23T23:24:06Z,548.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8a91a894c-c97e-d8b2-6845-fd34e48dc13f,CHN,LURONGYUANYU306,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549137,,BZZU8,2019-10-12T13:54:41Z,2024-08-23T23:48:27Z,594.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",13b2ff18f-fa9a-2e1c-863e-470e0c73a469,CHN,JU LONG JIA YA 3,2024-07-23T04:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412209135,,BZYS4,2019-09-08T06:36:10Z,2024-08-23T23:24:34Z,213.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ece9b1311-1c1a-370d-d4b0-796bba71d36f,CHN,SHUN HANG 79,2024-07-23T16:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412329635,8775625,BZSD3,2023-06-21T07:02:22Z,2024-08-23T03:22:31Z,283.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",880aebb40-08ff-5175-6a20-66eb8ab41110,CHN,OUYA19,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412439601,8782965,BZ5VZ,2018-12-16T01:05:01Z,2024-08-23T22:54:51Z,475.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",302d536d9-9a20-7a8f-6c36-e223116044ca,,,2024-07-23T03:00:00Z,2024-08-02T22:00:00Z,,,,,,,,100.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",71e26b0f7-7c79-c2ba-7708-9f7ce6358652,CHN,LURONGYUANYU301,2024-07-23T04:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549133,,BZZU4,2019-09-17T17:13:53Z,2024-08-23T23:23:20Z,415.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",337e703b6-602a-fba7-4a6e-00e56fee02e8,CHN,MING MAO,2024-07-23T02:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412699220,,BZ8UI,2015-06-24T07:59:38Z,2024-08-23T23:40:24Z,301.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4e680e59e-e19d-c08c-6406-59988764847f,CHN,XING WANG 99,2024-07-23T18:00:00Z,2024-07-26T23:00:00Z,CARRIER,CARRIER,412549166,,BZUM5,2023-09-19T14:14:37Z,2024-08-06T16:33:03Z,12.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0cecb51fe-e0ed-5194-1345-226d0f184c17,TWN,JIN SING SHYANG NO7,2024-07-23T00:00:00Z,2024-08-15T22:00:00Z,DRIFTING_LONGLINES,FISHING,416002904,,BG3900,2023-06-29T08:06:27Z,2024-08-23T23:31:46Z,574.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",15cfa5f9c-c8cc-4449-6ab5-6a8d3a9df1b6,TWN,WIN FAR YING 8,2024-07-23T00:00:00Z,2024-08-20T04:00:00Z,SQUID_JIGGER,FISHING,416004693,9751236,BI2639,2014-07-14T01:01:33Z,2024-08-20T04:43:55Z,311.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c095dd062-2bc1-9fda-dbcf-2c75c7d78a58,JPN,EIKOUMARU,2024-08-06T04:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431600490,,,2015-09-16T11:00:05Z,2024-08-23T23:58:31Z,214.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f21830b3c-cccd-a9ed-da38-752917b0653c,,BUOY42584-13-13 90%,2024-08-03T06:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,994162783,,,2022-05-18T07:53:46Z,2024-08-23T23:52:29Z,335.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3e2b46f5f-f872-ad08-abc1-ac6e3572ef19,TWN,AN FONG NO 158,2024-08-02T00:00:00Z,2024-08-19T01:00:00Z,SQUID_JIGGER,FISHING,416004729,9769233,BL2195,2023-08-08T00:41:36Z,2024-08-19T01:41:24Z,57.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5f73bcce1-1a19-7876-985e-096397ae0437,CHN,MING HUA,2024-07-30T16:00:00Z,2024-08-10T13:00:00Z,SQUID_JIGGER,FISHING,412699210,,BZ7UI,2014-07-20T20:29:23Z,2024-08-10T13:39:45Z,9.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0c57373ac-c645-2da5-577e-5f61af12f9c9,TWN,CHUN I NO.6,2024-08-09T10:00:00Z,2024-08-18T07:00:00Z,SQUID_JIGGER,FISHING,416005846,9887413,BL2150,2019-07-17T03:41:32Z,2024-08-18T07:11:23Z,48.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4f01004d4-4d25-94f6-e9b5-13080e620a62,CHN,ZHOU YU 918,2024-08-13T19:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412549082,9888247,BZUS8,2024-06-18T06:02:27Z,2024-08-23T23:59:59Z,218.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",431200e96-6ff6-cdaa-d847-cb43a331c966,JPN,88SEISHOUMARU,2024-08-11T18:00:00Z,2024-08-19T21:00:00Z,SQUID_JIGGER,FISHING,431004044,,,2018-05-16T09:47:07Z,2024-08-21T04:09:22Z,16.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",df925f325-5425-98ec-3e65-642812a2a1ec,CHN,FU YUAN YU YUN 65,2024-08-05T12:00:00Z,2024-08-19T19:00:00Z,CARRIER,CARRIER,412440515,,BVKI8,2022-10-04T08:05:12Z,2024-08-23T23:56:50Z,285.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",42f567cf2-2324-6ba1-ab5f-3a8fae34e330,CHN,ZHOUYU968,2024-07-23T01:00:00Z,2024-08-22T23:00:00Z,INCONCLUSIVE,FISHING,412549577,1033353,BZZG8,2023-10-20T08:52:12Z,2024-08-23T23:59:52Z,325.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",845f7a1c8-829d-5aff-af22-643686b8f9e2,JPN,TAIKEIMARU NO1,2024-07-23T01:00:00Z,2024-07-27T17:00:00Z,TUNA_PURSE_SEINES,FISHING,431796000,,JRTG,2013-03-29T08:36:48Z,2024-08-23T21:45:40Z,60.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",35caced42-2a22-5b8e-e839-adda94b065d8,JPN,GENEIMARU NO78,2024-07-23T02:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431700574,,,2016-07-09T19:12:45Z,2024-08-23T22:54:20Z,429.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b636c616a-ac9e-4873-74cc-eddcc79515be,PAN,LADY ROSE,2024-08-07T18:00:00Z,2024-08-13T15:00:00Z,CARRIER,CARRIER,357993000,9355032,3EML2,2012-01-03T16:38:44Z,2024-08-23T23:58:14Z,142.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",93faf72e7-71c3-e545-cd95-4885b6baeba3,TWN,HON HAI NO239,2024-07-23T00:00:00Z,2024-08-09T02:00:00Z,DRIFTING_LONGLINES,FISHING,416217800,,BJ4970,2022-10-03T16:07:36Z,2024-08-23T23:21:40Z,182.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f86eb0c32-29eb-dd51-fc73-16b7b19a4ae7,TWN,LUNG SOON FA NO.1,2024-08-20T22:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,416238500,8686214,BI2618,2020-08-23T23:56:48Z,2024-08-23T23:59:48Z,50.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1ab4dabcf-fd7e-f79d-10d0-8aa19023ca7a,CHN,FU YUAN YU 8282,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549488,8573118,BZW2Z,2023-02-17T01:08:08Z,2024-08-23T23:59:41Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4cf88a58e-ea57-81fb-1df7-bf9bb0c23453,CHN,FU YUAN YU 7011,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549511,9930882,BZU5D,2023-03-23T11:25:35Z,2024-08-23T23:58:28Z,713.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7fe99c124-4fed-a373-a07a-3f85726e4bb7,CHN,FUYUANYU8636,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549364,,BZ2VR,2024-03-06T00:48:47Z,2024-08-23T23:56:15Z,725.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3672d7168-814d-eeab-770e-143fcd530cdc,CHN,LU HUANG YUAN YU 106,2024-07-23T00:00:00Z,2024-08-22T05:00:00Z,SQUID_JIGGER,FISHING,412329656,9717450,BZTE3,2021-01-14T08:52:39Z,2024-08-22T05:35:36Z,590.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",545cc2d7a-a5ca-3ab1-5478-233a979a7231,CHN,FUYUANYU677,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440366,8548577,BVKZ5,2023-03-13T07:48:28Z,2024-08-23T23:57:32Z,452.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e5a8faf91-1e96-63af-2f85-d50ac3edeeeb,CHN,FU YUAN YU YUN 688,2024-07-23T00:00:00Z,2024-07-24T10:00:00Z,CARRIER,CARRIER,412440656,,BZUV8,2021-05-25T23:58:36Z,2024-07-23T19:08:10Z,34.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",df47505c6-6e70-37da-1a42-1b8fa8844fb2,CHN,FUYUANYU664,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440486,,BVJL8,2021-06-12T23:29:31Z,2024-08-23T23:23:55Z,493.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",57e038056-6879-f3c0-61fe-f8e8de391e9d,TWN,HSIN DAH MING NO.16,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,416005575,9874076,BL2146,2023-08-07T00:03:25Z,2024-08-23T23:59:49Z,383.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e090dc49d-d283-1a03-ee91-438eb66de62c,TWN,SHIN TORNG SHING,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,416251900,9842035,BL2137,2017-11-10T08:15:32Z,2024-08-23T18:16:42Z,267.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a2e264cbc-c24a-570a-a2a8-387ac0016078,CHN,HUA YING 87,2024-08-06T23:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412422695,,BZV2K,2020-08-26T03:06:58Z,2024-08-23T23:10:04Z,366.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",68cab0a88-8270-3bd1-2b42-920fd06b05ed,,BUOY42584-19 90%,2024-08-03T08:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,994162789,,,2023-08-12T06:45:34Z,2024-08-23T23:57:41Z,312.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",cc2cb51fa-a25b-64c4-32ef-ea21af9fac16,JPN,"AKEBONOMARU NO,53",2024-07-30T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431501789,,,2016-06-23T04:21:15Z,2024-08-23T22:09:40Z,468.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7a8f9b2f7-7a37-6bd1-5a87-42065a3dd335,CHN,ZHOUYU902,2024-07-29T11:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412420873,,BZU8C,2013-06-29T09:02:59Z,2024-08-23T23:24:09Z,439.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",51a21d1d3-3135-f8b0-dbe8-ad57612d141e,TWN,ZI DA WANG,2024-08-17T22:00:00Z,2024-08-18T23:00:00Z,SQUID_JIGGER,FISHING,416005931,,BL2156,2019-11-05T01:41:37Z,2024-08-18T23:08:15Z,16.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c41a9b65a-a322-f1f8-c78d-1dd5eb6c37ab,CHN,FU YUAN YU 8730,2024-08-20T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549356,9930583,BZW8N,2021-03-26T03:23:27Z,2024-08-23T23:58:14Z,72.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4f761ab51-1f52-4686-1799-6a13c0109277,CHN,FU YUAN YU 8732,2024-08-07T06:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549358,9930571,BZW1O,2021-04-17T02:45:18Z,2024-08-23T23:59:13Z,374.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a7965d4f7-7493-d884-4d93-7b38986d95e9,JPN,KOEI MARU NO.78,2024-08-02T04:00:00Z,2024-08-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,432936000,9682746,7JPK,2013-08-24T09:20:34Z,2024-08-23T23:59:19Z,271.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b5ccd69c7-70a1-7fb7-ede1-9a4ca9f71b4a,JPN,NO65GENEIMARU,2024-07-23T00:00:00Z,2024-08-02T23:00:00Z,SQUID_JIGGER,FISHING,431000840,,,2017-06-24T04:56:52Z,2024-08-23T23:29:43Z,224.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c6ad40763-3910-ae3a-514a-50a05c9187cd,JPN,NO38GENEIMARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431000546,,,2016-05-17T01:56:13Z,2024-08-23T22:45:46Z,687.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",81ab1db66-606a-c22b-11c3-2929172bf9ab,CHN,ZHOU YU 965,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,INCONCLUSIVE,FISHING,412549572,1033327,BZZG5,2023-10-12T23:00:28Z,2024-08-23T23:59:54Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7b08b6831-17cc-ed1d-3922-d386a8153a8f,CHN,HONGRUN75,2024-07-24T12:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412420455,,BZ4VK,2015-03-23T02:48:12Z,2024-08-23T23:59:40Z,587.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0f67adf6d-d3af-9e96-fc75-a3db35dc5a37,JPN,SHOSHIN MARU NO.18,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FIXED_GEAR,FISHING,431215000,9992218,7KPO,2023-11-30T00:05:33Z,2024-08-23T23:59:59Z,467.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4ac862369-9ea8-0cd3-2767-8846f5914010,JPN,SYUHOMARU NO.13,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431000343,,,2015-07-10T06:51:01Z,2024-08-23T23:14:17Z,377.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",439077966-6808-03d5-35b3-3bcc41b755d3,JPN,NICHIEI MARU NO.51,2024-07-23T14:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431900202,,JH2858,2016-05-23T06:16:58Z,2024-08-23T22:48:06Z,577.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c394c9025-51ff-05f6-c3cc-7ae5d5deeea9,JPN,KANAE MARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431517000,,7KFR,2019-11-25T23:43:11Z,2024-08-23T23:58:32Z,476.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",aa5af2fc3-359d-9770-bb56-80645e4bfc83,TWN,YU SHENG FA,2024-07-23T00:00:00Z,2024-08-08T19:00:00Z,DRIFTING_LONGLINES,FISHING,416000284,,BJ4622,2020-11-14T07:02:06Z,2024-08-21T13:17:01Z,359.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8727f5812-2640-3e97-0232-b752eee56c51,TWN,HUA SHENG NO.636,2024-07-30T13:00:00Z,2024-08-08T20:00:00Z,SQUID_JIGGER,FISHING,416004186,8682098,BI2606,2019-12-11T02:19:50Z,2024-08-23T23:16:54Z,128.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e034330e9-9881-96c2-a56b-1c7c4fe6c9d5,CHN,LUQINGYUANYU 018,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412549404,9948683,BZ9UZ,2021-09-17T00:06:43Z,2024-08-23T02:26:33Z,394.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8c633eaa7-78bb-50d9-a82c-f4e53452de3e,CHN,XINHAI 1259,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412209136,,BZYS5,2023-09-06T10:04:22Z,2024-08-23T23:57:36Z,654.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6c0bc52ba-a0b7-097e-3404-ae8c4d5c6e65,CHN,FUYUANYU606,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440247,,BZU4F,2020-05-19T00:02:30Z,2024-08-23T23:49:19Z,445.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a8bd76208-81c8-f2ea-de95-a75731cadec8,CHN,LU HUANG YUAN YU 117,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412331087,,BZTE8,2015-01-08T01:39:00Z,2024-08-23T23:22:52Z,317.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8be866c06-6e6e-0ba1-bbcd-ceec5ad3dfcd,CHN,FUYUANYU678,2024-07-23T05:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440365,8548589,BVLA5,2023-03-18T09:44:45Z,2024-08-23T23:23:11Z,347.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5fdb48d70-098e-1453-a586-e71d0e355ab4,CHN,FUYUANYU659,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440242,,BVKR8,2022-12-20T05:50:12Z,2024-08-23T23:58:59Z,525.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",dfbca3368-8926-3a4d-a28c-77d49a7c00f8,CHN,FUYUANYU079,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440423,,BZU7V,2021-02-14T02:51:41Z,2024-08-23T22:54:13Z,302.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",056057882-2ea9-a7a7-bd23-584e199fe45b,TWN,JIN FU YI,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416199500,,BJ4929,2023-11-06T06:59:03Z,2024-08-23T23:59:48Z,739.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f92fdcf34-409d-2684-3dc4-996bd729fa97,TWN,YUH SHENG NO.1,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,416005531,9862956,BL2143,2018-08-10T08:12:59Z,2024-08-23T23:58:25Z,373.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d51220eeb-b0cb-d1bc-f172-2939f8760f6b,TWN,JIN MAN NO.66,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416004262,,,2020-05-23T12:22:15Z,2024-08-23T23:59:31Z,678.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b7e3b778e-ee09-7928-e31b-61c9733b1781,TWN,CHUN FU FA NO.6,2024-07-30T10:00:00Z,2024-08-19T03:00:00Z,SQUID_JIGGER,FISHING,416004981,9785249,BI2659,2023-08-24T00:18:37Z,2024-08-19T03:26:11Z,137.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",aec8d03a7-740a-bc7f-9cb7-4576bd024b20,NOR,BELAJA,2024-08-20T16:00:00Z,2024-08-22T23:00:00Z,TRAWLERS,FISHING,258030000,9873280,LANV8,2022-06-29T08:47:07Z,2024-08-23T23:59:51Z,56.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ca64e62f1-12e5-ec26-6b96-d5a03ab35d88,CHN,,2024-08-03T03:00:00Z,2024-08-14T02:00:00Z,FISHING,FISHING,412440245,,,2013-09-08T01:20:10Z,2024-08-18T07:34:00Z,5.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",51d63c961-1068-7ba1-fc01-0ab13829f5f5,JPN,TAIKIMARU NO.8,2024-08-11T18:00:00Z,2024-08-15T05:00:00Z,TUNA_PURSE_SEINES,FISHING,431593000,,7KJR,2021-06-28T12:38:29Z,2024-08-23T23:53:55Z,45.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0283ff807-71ef-c4dd-6ed2-43084ed354e2,JPN,SEIRYU MARU NO.5,2024-07-23T01:00:00Z,2024-07-24T06:00:00Z,POLE_AND_LINE,FISHING,432425000,,JM6734,2015-04-19T11:00:52Z,2024-08-20T23:28:48Z,14.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",749ebc17a-a02f-7ab6-437a-83b2cc115c59,JPN,SAGAMYOJINMARU NO.83,2024-07-24T08:00:00Z,2024-08-21T02:00:00Z,POLE_AND_LINE,FISHING,431200184,,JH3456,2017-11-30T02:34:59Z,2024-08-22T02:38:12Z,28.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",394c97dec-c39d-e529-8514-10bd21bc46ae,JPN,HOUSEIMARUN0.8,2024-07-23T16:00:00Z,2024-07-26T12:00:00Z,SET_LONGLINES,FISHING,432881000,,7JMN,2012-09-24T03:56:30Z,2024-08-23T23:59:04Z,69.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",754ebde07-7bef-ce87-ec7c-6d14213797af,JPN,SOHOMARU NO.17,2024-07-23T00:00:00Z,2024-07-27T20:00:00Z,INCONCLUSIVE,FISHING,431632000,,,2019-01-07T03:50:42Z,2024-08-23T23:58:38Z,59.00
