ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing,vessel_id_1,in_transit_aoi_p1,in_transit_aoi_p2,in_primary_area_p1,in_primary_area_p2,vv_url,new_ves
431206000,9185358,FALSE,a180f88c0-0757-bc36-96ea-cc6e484be7ad,KINSAI MARU NO.68,JDXV,JPN,fishing,drifting_longlines,431206000-a180f88c0-0757-bc36-96ea-cc6e484be7ad-0196f6b50688,22/05/2025 06:36,JPN,SHIMIZU,3,11.71,0,0,0,a180f88c0-0757-bc36-96ea-cc6e484be7ad,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/a180f88c0-0757-bc36-96ea-cc6e484be7ad?&start=2025-05-20&end=2025-06-02,FALSE
431215000,9992218,FALSE,0f67adf6d-d3af-9e96-fc75-a3db35dc5a37,SHOSHIN MARU NO.18,7KPO,JPN,fishing,fishing,431215000-0f67adf6d-d3af-9e96-fc75-a3db35dc5a37-0195b6532c38,21/03/2025 01:30,JPN,HACHINOHE,4,73.92,0,129,176,0f67adf6d-d3af-9e96-fc75-a3db35dc5a37,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0f67adf6d-d3af-9e96-fc75-a3db35dc5a37?&start=2025-03-19&end=2025-06-02,FALSE
431225000,9629914,FALSE,de98f435b-bfd4-3095-3495-e6faf627f503,ONE CONTRIBUTION,7KPZ,JPN,fishing,drifting_longlines,431225000-de98f435b-bfd4-3095-3495-e6faf627f503-019723247fa0,30/05/2025 21:41,TWN,KAOHSIUNG,3,3.08,0,0,0,de98f435b-bfd4-3095-3495-e6faf627f503,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/de98f435b-bfd4-3095-3495-e6faf627f503?&start=2025-05-28&end=2025-06-02,FALSE
431245000,9775191,FALSE,aadef4a9a-a030-2bee-43ca-4ade18069acb,MATSUEI MARU NO8,7JUS,JPN,fishing,drifting_longlines,431245000-aadef4a9a-a030-2bee-43ca-4ade18069acb-01969f93f0f8,05/05/2025 08:33,PAN,BALBOA,4,28.63,0,0,0,aadef4a9a-a030-2bee-43ca-4ade18069acb,TRUE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/aadef4a9a-a030-2bee-43ca-4ade18069acb?&start=2025-05-03&end=2025-06-02,TRUE
431249000,9882839,FALSE,b1a584f69-9ed1-e81b-4366-1bd32482cabe,"GOEI MARU NO,78",7KFG,JPN,fishing,drifting_longlines,431249000-b1a584f69-9ed1-e81b-4366-1bd32482cabe-01971fff8180,30/05/2025 07:02,JPN,JPN-34,3,3.67,0,0,0,b1a584f69-9ed1-e81b-4366-1bd32482cabe,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/b1a584f69-9ed1-e81b-4366-1bd32482cabe?&start=2025-05-28&end=2025-06-02,FALSE
431255000,9775189,FALSE,857bc389a-a39c-4fe7-8af9-e569262d6a5d,NIKKOMARU NO111,7JUT,JPN,fishing,pole_and_line,431255000-857bc389a-a39c-4fe7-8af9-e569262d6a5d-0196e5b15bc0,18/05/2025 23:18,JPN,ISHINOMAKI,4,15,0,7,36,857bc389a-a39c-4fe7-8af9-e569262d6a5d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/857bc389a-a39c-4fe7-8af9-e569262d6a5d?&start=2025-05-16&end=2025-06-02,FALSE
431258000,NA,FALSE,ed384f4d1-1976-8901-beca-f0d45d734bf7,SEIFUKUMARU NO.18,JH3481,JPN,fishing,pole_and_line,431258000-ed384f4d1-1976-8901-beca-f0d45d734bf7-01971abbd598,29/05/2025 06:30,JPN,MISAKI,4,4.71,0,0,0,ed384f4d1-1976-8901-beca-f0d45d734bf7,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ed384f4d1-1976-8901-beca-f0d45d734bf7?&start=2025-05-27&end=2025-06-02,TRUE
431277000,9767429,FALSE,5e07489db-bb8c-b821-35d0-89e70615beba,KASHIMA MARU,7JUQ,JPN,fishing,fishing,431277000-5e07489db-bb8c-b821-35d0-89e70615beba-0197194b7cb8,28/05/2025 23:47,JPN,JPN-467,3,5,0,0,0,5e07489db-bb8c-b821-35d0-89e70615beba,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/5e07489db-bb8c-b821-35d0-89e70615beba?&start=2025-05-26&end=2025-06-02,FALSE
431295000,NA,FALSE,4d393e711-1c44-1d35-f637-8741894768a4,YOSHIMARU NO81,JM6657,JPN,fishing,pole_and_line,431295000-4d393e711-1c44-1d35-f637-8741894768a4-01971f0b9048,30/05/2025 02:35,JPN,KESENNUMA,4,3.88,0,0,1,4d393e711-1c44-1d35-f637-8741894768a4,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/4d393e711-1c44-1d35-f637-8741894768a4?&start=2025-05-28&end=2025-06-02,TRUE
431300000,9991197,FALSE,fb023192e-e442-d80f-afdf-f38f3f27fb6c,TRITON HIGHWAY,7KRN,JPN,fishing,drifting_longlines,431300000-fb023192e-e442-d80f-afdf-f38f3f27fb6c-0196d4341428,15/05/2025 13:48,CAN,VANCOUVER,4,18.42,0,1,7,fb023192e-e442-d80f-afdf-f38f3f27fb6c,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/fb023192e-e442-d80f-afdf-f38f3f27fb6c?&start=2025-05-13&end=2025-06-02,TRUE
431311000,NA,FALSE,f6a563b15-5847-23f7-ab2f-c5f90db2bcfb,ATAGO MARU NO.21,JM6660,JPN,fishing,pole_and_line,431311000-f6a563b15-5847-23f7-ab2f-c5f90db2bcfb-01971e218e08,29/05/2025 22:20,JPN,KESENNUMA,4,4.04,0,0,0,f6a563b15-5847-23f7-ab2f-c5f90db2bcfb,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f6a563b15-5847-23f7-ab2f-c5f90db2bcfb?&start=2025-05-27&end=2025-06-02,TRUE
431351000,NA,FALSE,ce149921e-e601-5506-37d9-612c31de615e,SHINKAI MARU NO73,JM6656,JPN,fishing,pole_and_line,431351000-ce149921e-e601-5506-37d9-612c31de615e-01971f5ac988,30/05/2025 04:02,JPN,KESENNUMA,4,3.79,0,0,0,ce149921e-e601-5506-37d9-612c31de615e,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ce149921e-e601-5506-37d9-612c31de615e?&start=2025-05-28&end=2025-06-02,TRUE
431361000,NA,FALSE,42b8a074e-e2e9-8f17-2ae6-d5e1ff0eb744,YAHATAMARU NO.68,JQCA,JPN,fishing,drifting_longlines,431361000-42b8a074e-e2e9-8f17-2ae6-d5e1ff0eb744-01967a8162f0,28/04/2025 03:47,NCL,NOUMEA,4,35.83,0,19,50,42b8a074e-e2e9-8f17-2ae6-d5e1ff0eb744,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/42b8a074e-e2e9-8f17-2ae6-d5e1ff0eb744?&start=2025-04-26&end=2025-06-02,FALSE
431378000,9882841,FALSE,c50ff9477-7627-7818-618d-a88e1a068fb4,KINSAI MARU NO.1,7KFQ,JPN,fishing,drifting_longlines,431378000-c50ff9477-7627-7818-618d-a88e1a068fb4-019687defca0,30/04/2025 18:04,PAN,BALBOA,4,33.21,0,0,0,c50ff9477-7627-7818-618d-a88e1a068fb4,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c50ff9477-7627-7818-618d-a88e1a068fb4?&start=2025-04-28&end=2025-06-02,TRUE
431380000,9189031,FALSE,4bef6094c-c747-3b03-f10d-56c1b27de7f2,KINEI MARU NO.53,JBAS,JPN,fishing,drifting_longlines,431380000-4bef6094c-c747-3b03-f10d-56c1b27de7f2-019680681150,29/04/2025 07:17,NCL,NOUMEA,4,34.67,0,8,65,4bef6094c-c747-3b03-f10d-56c1b27de7f2,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/4bef6094c-c747-3b03-f10d-56c1b27de7f2?&start=2025-04-27&end=2025-06-02,FALSE
431410000,9810745,FALSE,d194ecbab-bd7c-ea1c-6cb9-0d9875939595,TOKUEIMARU NO.17,7JXY,JPN,fishing,pole_and_line,431410000-d194ecbab-bd7c-ea1c-6cb9-0d9875939595-019713948918,27/05/2025 21:09,JPN,ISHINOMAKI,4,6.08,0,0,6,d194ecbab-bd7c-ea1c-6cb9-0d9875939595,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d194ecbab-bd7c-ea1c-6cb9-0d9875939595?&start=2025-05-25&end=2025-06-02,FALSE
431426000,NA,FALSE,61595429f-f498-634b-a297-7a0332779449,CHOKYUMARU NO.23,JH3483,JPN,fishing,pole_and_line,431426000-61595429f-f498-634b-a297-7a0332779449-019718c51290,28/05/2025 21:20,JPN,KESENNUMA,4,5.08,0,0,0,61595429f-f498-634b-a297-7a0332779449,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/61595429f-f498-634b-a297-7a0332779449?&start=2025-05-26&end=2025-06-02,TRUE
431484000,9816438,FALSE,3f90e8f6c-c0af-02fa-e773-05e9d30d80eb,ASAHIMARU NO.11,7JYQ,JPN,fishing,pole_and_line,431484000-3f90e8f6c-c0af-02fa-e773-05e9d30d80eb-01971e9907f8,30/05/2025 00:30,JPN,ISHINOMAKI,3,3.96,0,0,0,3f90e8f6c-c0af-02fa-e773-05e9d30d80eb,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/3f90e8f6c-c0af-02fa-e773-05e9d30d80eb?&start=2025-05-28&end=2025-06-02,FALSE
431500040,9063457,FALSE,32262f243-346e-a31c-ef29-8812ba2ffc70,GOEIMARU NO.38,JPVS,JPN,fishing,drifting_longlines,431500040-32262f243-346e-a31c-ef29-8812ba2ffc70-0197012bf338,24/05/2025 07:22,JPN,YAIZU,3,9.67,0,0,0,32262f243-346e-a31c-ef29-8812ba2ffc70,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/32262f243-346e-a31c-ef29-8812ba2ffc70?&start=2025-05-22&end=2025-06-02,FALSE
431500130,NA,FALSE,23b007160-0b74-8722-30e8-4ff497a91a47,SINSEIMARU NO.23,NA,JPN,fishing,drifting_longlines,431500130-23b007160-0b74-8722-30e8-4ff497a91a47-01970b5d5338,26/05/2025 06:52,JPN,KESENNUMA,3,7.71,0,0,0,23b007160-0b74-8722-30e8-4ff497a91a47,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/23b007160-0b74-8722-30e8-4ff497a91a47?&start=2025-05-24&end=2025-06-02,FALSE
431500180,NA,FALSE,b5dc8c45c-c0c0-fec1-7d81-edf94bae614f,GOEI MARU NO8,JFKH,JPN,fishing,drifting_longlines,431500180-b5dc8c45c-c0c0-fec1-7d81-edf94bae614f-01970118cce0,24/05/2025 07:01,JPN,YAIZU,3,9.67,0,0,0,b5dc8c45c-c0c0-fec1-7d81-edf94bae614f,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/b5dc8c45c-c0c0-fec1-7d81-edf94bae614f?&start=2025-05-22&end=2025-06-02,FALSE
431500330,NA,FALSE,a344bca51-10c9-5768-f898-100161973462,DAIKIMARU NO.8,NA,JPN,fishing,drifting_longlines,431500330-a344bca51-10c9-5768-f898-100161973462-0197144333f0,28/05/2025 00:20,JPN,KATSUURA,4,5.96,0,0,0,a344bca51-10c9-5768-f898-100161973462,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/a344bca51-10c9-5768-f898-100161973462?&start=2025-05-26&end=2025-06-02,FALSE
431500950,NA,FALSE,e5e437647-7abe-3b11-0453-7c8795eafa31,OOGUROKOUEIMARU,NA,JPN,fishing,drifting_longlines,431500950-e5e437647-7abe-3b11-0453-7c8795eafa31-01970f5c7130,27/05/2025 01:30,JPN,KATSUURA,4,6.92,0,0,0,e5e437647-7abe-3b11-0453-7c8795eafa31,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e5e437647-7abe-3b11-0453-7c8795eafa31?&start=2025-05-25&end=2025-06-02,TRUE
431501176,NA,FALSE,73cfb8c71-131f-7c7e-1d55-b7bb11661f7c,SHINSEI NO.71,NA,JPN,fishing,drifting_longlines,431501176-73cfb8c71-131f-7c7e-1d55-b7bb11661f7c-019705545b80,25/05/2025 02:45,JPN,KATSUURA,4,8.88,0,0,0,73cfb8c71-131f-7c7e-1d55-b7bb11661f7c,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/73cfb8c71-131f-7c7e-1d55-b7bb11661f7c?&start=2025-05-23&end=2025-06-02,FALSE
431501605,NA,FALSE,82c942474-42d7-74b2-d607-a4236281f29d,SYUUHOUMARU,NA,JPN,fishing,drifting_longlines,431501605-82c942474-42d7-74b2-d607-a4236281f29d-0196f60b4580,22/05/2025 03:30,JPN,SENDAI,4,11.83,0,2,6,82c942474-42d7-74b2-d607-a4236281f29d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/82c942474-42d7-74b2-d607-a4236281f29d?&start=2025-05-20&end=2025-06-02,FALSE
431501689,NA,FALSE,f20e96b51-1ca7-2e99-b312-46db5178491c,EIYUUMARU NO.21,NA,JPN,fishing,drifting_longlines,431501689-f20e96b51-1ca7-2e99-b312-46db5178491c-0196fa82fe78,23/05/2025 00:20,JPN,CHOSHI,4,10.96,0,1,4,f20e96b51-1ca7-2e99-b312-46db5178491c,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f20e96b51-1ca7-2e99-b312-46db5178491c?&start=2025-05-21&end=2025-06-02,FALSE
431501697,NA,FALSE,0c4d98c66-6573-2561-4738-5dc270160a41,MINAMARU,NA,JPN,fishing,drifting_longlines,431501697-0c4d98c66-6573-2561-4738-5dc270160a41-019722ccaf28,30/05/2025 20:05,JPN,CHOSHI,3,3.13,0,0,0,0c4d98c66-6573-2561-4738-5dc270160a41,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0c4d98c66-6573-2561-4738-5dc270160a41?&start=2025-05-28&end=2025-06-02,FALSE
431501724,NA,FALSE,d46be2e94-4c2f-6150-f47f-33b9e4e8a6ac,KAIENMARU NO.1,NA,JPN,fishing,drifting_longlines,431501724-d46be2e94-4c2f-6150-f47f-33b9e4e8a6ac-019700ee8c78,24/05/2025 06:15,JPN,SUSAKI,3,9.71,0,0,0,d46be2e94-4c2f-6150-f47f-33b9e4e8a6ac,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/d46be2e94-4c2f-6150-f47f-33b9e4e8a6ac?&start=2025-05-22&end=2025-06-02,FALSE
431501731,NA,FALSE,4d1e8c378-8ce4-81c9-04bc-8d784f5c0521,TAISEI MARU,NA,JPN,fishing,drifting_longlines,431501731-4d1e8c378-8ce4-81c9-04bc-8d784f5c0521-01971ae10520,29/05/2025 07:10,JPN,SENDAI,4,4.67,0,0,0,4d1e8c378-8ce4-81c9-04bc-8d784f5c0521,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/4d1e8c378-8ce4-81c9-04bc-8d784f5c0521?&start=2025-05-27&end=2025-06-02,FALSE
431501762,NA,FALSE,383a2af44-42aa-8168-d774-e889e94af205,RYOYUMARU NO.1,NA,JPN,fishing,drifting_longlines,431501762-383a2af44-42aa-8168-d774-e889e94af205-01971f47aee8,30/05/2025 03:41,JPN,KOCHI,3,3.83,0,0,0,383a2af44-42aa-8168-d774-e889e94af205,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/383a2af44-42aa-8168-d774-e889e94af205?&start=2025-05-28&end=2025-06-02,TRUE
431501786,NA,FALSE,8ab6e2e6b-ba7b-da34-a7fa-4fcea42cf26e,WAKASHIOMARU NO.31,NA,JPN,fishing,drifting_longlines,431501786-8ab6e2e6b-ba7b-da34-a7fa-4fcea42cf26e-0196e617fd30,19/05/2025 01:10,JPN,CHOSHI,4,14.92,0,1,0,8ab6e2e6b-ba7b-da34-a7fa-4fcea42cf26e,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8ab6e2e6b-ba7b-da34-a7fa-4fcea42cf26e?&start=2025-05-17&end=2025-06-02,FALSE
431501789,NA,FALSE,cc2cb51fa-a25b-64c4-32ef-ea21af9fac16,"AKEBONOMARU NO,53",NA,JPN,fishing,drifting_longlines,431501789-cc2cb51fa-a25b-64c4-32ef-ea21af9fac16-01970a03c260,26/05/2025 00:35,JPN,CHOSHI,4,7.96,0,1,1,cc2cb51fa-a25b-64c4-32ef-ea21af9fac16,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/cc2cb51fa-a25b-64c4-32ef-ea21af9fac16?&start=2025-05-24&end=2025-06-02,FALSE
431501795,NA,FALSE,fc57b3a4a-a45d-3ee5-8cb7-230ef55eeeb7,WAKASHIOMARU NO.33,NA,JPN,fishing,drifting_longlines,431501795-fc57b3a4a-a45d-3ee5-8cb7-230ef55eeeb7-01972312b8d8,30/05/2025 21:21,JPN,CHOSHI,3,3.08,0,0,0,fc57b3a4a-a45d-3ee5-8cb7-230ef55eeeb7,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/fc57b3a4a-a45d-3ee5-8cb7-230ef55eeeb7?&start=2025-05-28&end=2025-06-02,FALSE
431517000,NA,FALSE,c394c9025-51ff-05f6-c3cc-7ae5d5deeea9,KANAE MARU,7KFR,JPN,fishing,drifting_longlines,431517000-c394c9025-51ff-05f6-c3cc-7ae5d5deeea9-01968e8107d8,02/05/2025 00:59,JPN,KESENNUMA,4,31.96,0,13,23,c394c9025-51ff-05f6-c3cc-7ae5d5deeea9,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c394c9025-51ff-05f6-c3cc-7ae5d5deeea9?&start=2025-04-30&end=2025-06-02,FALSE
431579000,NA,FALSE,ade2fd018-8acc-7a73-5e08-47e28604ab4f,MEIHO MARU NO37,7KAV,JPN,fishing,pole_and_line,431579000-ade2fd018-8acc-7a73-5e08-47e28604ab4f-019722fbae68,30/05/2025 20:56,JPN,ISHINOMAKI,3,3.13,0,0,0,ade2fd018-8acc-7a73-5e08-47e28604ab4f,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/ade2fd018-8acc-7a73-5e08-47e28604ab4f?&start=2025-05-28&end=2025-06-02,FALSE
431600220,NA,FALSE,a0a38fd5b-b945-b5b0-1782-a547eaf9e6da,KIFUKUMARU NO51,JM6090,JPN,fishing,drifting_longlines,431600220-a0a38fd5b-b945-b5b0-1782-a547eaf9e6da-019707da5698,25/05/2025 14:30,JPN,KESENNUMA,3,8.38,0,0,0,a0a38fd5b-b945-b5b0-1782-a547eaf9e6da,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a0a38fd5b-b945-b5b0-1782-a547eaf9e6da?&start=2025-05-23&end=2025-06-02,FALSE
431600230,NA,FALSE,ca9715832-2d0b-3b92-6f61-9ef33519dfaa,RYOAN MARU,NA,JPN,fishing,drifting_longlines,431600230-ca9715832-2d0b-3b92-6f61-9ef33519dfaa-019720ed8b00,30/05/2025 11:22,JPN,CHOSHI,3,3.5,0,0,0,ca9715832-2d0b-3b92-6f61-9ef33519dfaa,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ca9715832-2d0b-3b92-6f61-9ef33519dfaa?&start=2025-05-28&end=2025-06-02,FALSE
431600260,NA,FALSE,e20fc7a7c-cfec-2c9a-5f8b-34035ebe1e34,CHIRYUMARU NO.3,NA,JPN,fishing,drifting_longlines,431600260-e20fc7a7c-cfec-2c9a-5f8b-34035ebe1e34-0196c3d4e2d8,12/05/2025 09:30,JPN,SHIOGAMA,3,21.58,0,0,0,e20fc7a7c-cfec-2c9a-5f8b-34035ebe1e34,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e20fc7a7c-cfec-2c9a-5f8b-34035ebe1e34?&start=2025-05-10&end=2025-06-02,FALSE
431600310,NA,FALSE,b97c30bac-c12a-308d-6036-3cbc92050549,ICHI MARU NO.28,JM6280,JPN,fishing,pole_and_line,431600310-b97c30bac-c12a-308d-6036-3cbc92050549-01971e348580,29/05/2025 22:40,JPN,KESENNUMA,4,4.04,0,0,0,b97c30bac-c12a-308d-6036-3cbc92050549,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/b97c30bac-c12a-308d-6036-3cbc92050549?&start=2025-05-27&end=2025-06-02,TRUE
431600490,NA,FALSE,c095dd062-2bc1-9fda-dbcf-2c75c7d78a58,EIKOUMARU,NA,JPN,fishing,drifting_longlines,431600490-c095dd062-2bc1-9fda-dbcf-2c75c7d78a58-0197236c7580,30/05/2025 23:00,JPN,CHOSHI,3,3,0,0,0,c095dd062-2bc1-9fda-dbcf-2c75c7d78a58,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c095dd062-2bc1-9fda-dbcf-2c75c7d78a58?&start=2025-05-28&end=2025-06-02,FALSE
431600520,NA,FALSE,77737fe13-3506-9b33-c64d-d729dfece0ac,KIYOMARU NO.8,JM6434,JPN,fishing,pole_and_line,431600520-77737fe13-3506-9b33-c64d-d729dfece0ac-01971f66d778,30/05/2025 04:15,JPN,KESENNUMA,4,3.79,0,0,0,77737fe13-3506-9b33-c64d-d729dfece0ac,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/77737fe13-3506-9b33-c64d-d729dfece0ac?&start=2025-05-28&end=2025-06-02,TRUE
431600610,NA,FALSE,a1cf87184-4ae3-1009-88a4-3bd48af029db,NO.1YUSEIMARU,NA,JPN,fishing,fishing,431600610-a1cf87184-4ae3-1009-88a4-3bd48af029db-019720fbf668,30/05/2025 11:37,JPN,USUKI,3,3.5,0,0,0,a1cf87184-4ae3-1009-88a4-3bd48af029db,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a1cf87184-4ae3-1009-88a4-3bd48af029db?&start=2025-05-28&end=2025-06-02,FALSE
431600620,NA,FALSE,54fb5a4a8-8947-3419-8a7d-43ef5dcd04c0,NO.8MATSUMARU,NA,JPN,fishing,drifting_longlines,431600620-54fb5a4a8-8947-3419-8a7d-43ef5dcd04c0-019710667aa8,27/05/2025 06:20,JPN,USUKI,3,6.71,0,0,0,54fb5a4a8-8947-3419-8a7d-43ef5dcd04c0,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/54fb5a4a8-8947-3419-8a7d-43ef5dcd04c0?&start=2025-05-25&end=2025-06-02,FALSE
431600640,NA,FALSE,cdbb05699-94d0-0842-ba7a-1e8fecdaa1b0,YASUEIMARU,JM6049,JPN,fishing,drifting_longlines,431600640-cdbb05699-94d0-0842-ba7a-1e8fecdaa1b0-0197103e3de0,27/05/2025 05:36,JPN,TSUKUMI,3,6.75,0,0,0,cdbb05699-94d0-0842-ba7a-1e8fecdaa1b0,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/cdbb05699-94d0-0842-ba7a-1e8fecdaa1b0?&start=2025-05-25&end=2025-06-02,TRUE
431600660,NA,FALSE,58f8f3594-4948-aba3-3b58-82c65001252c,NO.8KOUSHINMARU,JM6027,JPN,fishing,drifting_longlines,431600660-58f8f3594-4948-aba3-3b58-82c65001252c-0196cc80db58,14/05/2025 01:55,JPN,KATSUURA,4,19.92,0,7,11,58f8f3594-4948-aba3-3b58-82c65001252c,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/58f8f3594-4948-aba3-3b58-82c65001252c?&start=2025-05-12&end=2025-06-02,TRUE
431600740,NA,FALSE,53c50a236-6cf0-9292-870f-dfdcf25c7c13,NO.15 FUKUSHOUMARU,NA,JPN,fishing,drifting_longlines,431600740-53c50a236-6cf0-9292-870f-dfdcf25c7c13-019719e4e628,29/05/2025 02:35,JPN,KATSUURA,3,4.88,0,0,0,53c50a236-6cf0-9292-870f-dfdcf25c7c13,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/53c50a236-6cf0-9292-870f-dfdcf25c7c13?&start=2025-05-27&end=2025-06-02,FALSE
431600960,NA,FALSE,823f43c27-7487-955e-a7f9-e6a9e1519388,KAITOKUMARU NO.23,JM6086,JPN,fishing,pole_and_line,431600960-823f43c27-7487-955e-a7f9-e6a9e1519388-01971ec97e38,30/05/2025 01:23,JPN,KESENNUMA,4,3.92,0,0,0,823f43c27-7487-955e-a7f9-e6a9e1519388,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/823f43c27-7487-955e-a7f9-e6a9e1519388?&start=2025-05-28&end=2025-06-02,TRUE
431601080,NA,FALSE,5b6315df6-610d-bcee-d5e6-38d48769cd34,JINTOKU MARU NO.3,JM6654,JPN,fishing,pole_and_line,431601080-5b6315df6-610d-bcee-d5e6-38d48769cd34-019720ad5d50,30/05/2025 10:12,JPN,KESENNUMA,3,3.54,0,0,0,5b6315df6-610d-bcee-d5e6-38d48769cd34,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/5b6315df6-610d-bcee-d5e6-38d48769cd34?&start=2025-05-28&end=2025-06-02,TRUE
431602086,NA,FALSE,f2d3dfadf-fc85-0ed3-26b9-64277014c8a3,NO.11 MITSUMARU,NA,JPN,fishing,drifting_longlines,431602086-f2d3dfadf-fc85-0ed3-26b9-64277014c8a3-0197050b2938,25/05/2025 01:25,JPN,KATSUURA,4,8.92,0,0,0,f2d3dfadf-fc85-0ed3-26b9-64277014c8a3,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f2d3dfadf-fc85-0ed3-26b9-64277014c8a3?&start=2025-05-23&end=2025-06-02,FALSE
431602570,NA,FALSE,6a2183f64-4952-9275-bbef-60b2947bc023,FUKUTOKUMARU NO.78,JM6655,JPN,fishing,pole_and_line,431602570-6a2183f64-4952-9275-bbef-60b2947bc023-0197159f4180,28/05/2025 06:40,JPN,TATEYAMA,4,5.71,0,1,0,6a2183f64-4952-9275-bbef-60b2947bc023,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/6a2183f64-4952-9275-bbef-60b2947bc023?&start=2025-05-26&end=2025-06-02,TRUE
431663000,9109275,FALSE,15b739e92-25a3-b5dd-c84b-b9b44bc04628,KAIGATAMARU NO.88,JQRB,JPN,fishing,drifting_longlines,431663000-15b739e92-25a3-b5dd-c84b-b9b44bc04628-019617ddebf0,09/04/2025 00:05,JPN,KESENNUMA,4,54.96,0,23,81,15b739e92-25a3-b5dd-c84b-b9b44bc04628,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/15b739e92-25a3-b5dd-c84b-b9b44bc04628?&start=2025-04-07&end=2025-06-02,FALSE
431700060,NA,FALSE,293f60d92-2ca9-ff2a-fcc2-b7cbad0b6933,FUKUTOKUMARU NO.37,JQPE,JPN,fishing,drifting_longlines,431700060-293f60d92-2ca9-ff2a-fcc2-b7cbad0b6933-01968535e928,30/04/2025 05:40,NCL,NOUMEA,4,33.75,0,22,51,293f60d92-2ca9-ff2a-fcc2-b7cbad0b6933,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/293f60d92-2ca9-ff2a-fcc2-b7cbad0b6933?&start=2025-04-28&end=2025-06-02,FALSE
